t(s)	ag (m/s^2)
56.135	0.0019
56.14	0.0047
56.145	0.009
56.15	0.022
56.155	0.0188
56.16	0.0202
56.165	0.0127
56.17	0.0081
56.175	0.0211
56.18	0.0197
56.185	0.0194
56.19	0.0129
56.195	0.0085
56.2	0.0166
56.205	0.0136
56.21	0.0027
56.215	0.0109
56.22	0.0105
56.225	0.0015
56.23	0.0058
56.235	0.0135
56.24	0.016
56.245	0.0078
56.25	0.014
56.255	0.0196
56.26	0.0156
56.265	0.0221
56.27	0.0253
56.275	0.0085
56.28	0.0142
56.285	0.0431
56.29	0.0282
56.295	0.0294
56.3	0.0406
56.305	0.0287
56.31	0.0377
56.315	0.0336
56.32	0.0274
56.325	0.0339
56.33	0.0303
56.335	0.0253
56.34	0.0284
56.345	0.0239
56.35	0.0247
56.355	0.0318
56.36	0.0313
56.365	0.0292
56.37	0.0252
56.375	0.0289
56.38	0.0265
56.385	0.0257
56.39	0.0241
56.395	0.0171
56.4	0.0136
56.405	0.0152
56.41	0.0203
56.415	0.0026
56.42	0.0115
56.425	0.0277
56.43	0.0132
56.435	0.0118
56.44	0.0167
56.445	0.0235
56.45	0.014
56.455	0.0043
56.46	0.0108
56.465	0.0064
56.47	0.0027
56.475	0.0044
56.48	-0.0004
56.485	0.0042
56.49	0.0138
56.495	0.0112
56.5	0.013
56.505	0.0144
56.51	0.021
56.515	0.0198
56.52	0.0071
56.525	0.0103
56.53	0.019
56.535	0.0252
56.54	0.0294
56.545	0.0319
56.55	0.024
56.555	0.0183
56.56	0.0263
56.565	0.0322
56.57	0.0215
56.575	0.0168
56.58	0.0222
56.585	0.0195
56.59	0.0111
56.595	0.0046
56.6	0.002
56.605	-0.023
56.61	-0.0144
56.615	0.0022
56.62	-0.0165
56.625	-0.0128
56.63	-0.0155
56.635	-0.0107
56.64	0.0036
56.645	0.0074
56.65	0.0091
56.655	-0.0019
56.66	-0.0035
56.665	0.0033
56.67	0.0027
56.675	0.0103
56.68	0.0191
56.685	0.0182
56.69	0.0172
56.695	0.0142
56.7	0.0164
56.705	0.0137
56.71	0.0128
56.715	0.0103
56.72	0.0022
56.725	0.0042
56.73	0.0064
56.735	0.0037
56.74	0.0053
56.745	-0.0003
56.75	-0.0205
56.755	-0.0152
56.76	-0.0144
56.765	-0.0166
56.77	-0.0138
56.775	-0.0244
56.78	-0.0224
56.785	-0.0179
56.79	-0.0161
56.795	-0.0239
56.8	-0.03
56.805	-0.0234
56.81	-0.0215
56.815	-0.0276
56.82	-0.0247
56.825	-0.0117
56.83	-0.0193
56.835	-0.0304
56.84	-0.0108
56.845	-0.0129
56.85	-0.027
56.855	-0.0178
56.86	-0.0201
56.865	-0.0142
56.87	-0.0156
56.875	-0.0238
56.88	-0.0181
56.885	-0.0117
56.89	-0.0169
56.895	-0.0275
56.9	-0.0199
56.905	-0.0287
56.91	-0.0369
56.915	-0.0296
56.92	-0.0347
56.925	-0.0392
56.93	-0.0366
56.935	-0.0402
56.94	-0.0405
56.945	-0.0363
56.95	-0.0307
56.955	-0.0324
56.96	-0.0383
56.965	-0.0296
56.97	-0.0362
56.975	-0.0398
56.98	-0.0349
56.985	-0.0512
56.99	-0.0494
56.995	-0.0442
57	-0.053
57.005	-0.0568
57.01	-0.0549
57.015	-0.0515
57.02	-0.067
57.025	-0.0482
57.03	-0.0315
57.035	-0.0321
57.04	-0.0237
57.045	-0.0228
57.05	-0.0147
57.055	-0.0166
57.06	-0.0043
57.065	-0.0008
57.07	-0.0075
57.075	0.0011
57.08	0.0015
57.085	0.0026
57.09	-0.0023
57.095	-0.0042
57.1	0.0142
57.105	0.0107
57.11	0.0006
57.115	0.0098
57.12	0.014
57.125	0.0159
57.13	0.0131
57.135	0.0215
57.14	0.0321
57.145	0.0268
57.15	0.0133
57.155	0.0155
57.16	0.0269
57.165	0.0151
57.17	0.0083
57.175	0.0082
57.18	0.0042
57.185	0.0005
57.19	-0.003
57.195	-0.007
57.2	-0.0026
57.205	-0.002
57.21	-0.0099
57.215	-0.0023
57.22	0.0014
57.225	-0.0075
57.23	-0.0001
57.235	0.0072
57.24	-0.0013
57.245	0.0041
57.25	0.0114
57.255	0.0094
57.26	0.0062
57.265	0.0075
57.27	0.0151
57.275	0.0148
57.28	0.0168
57.285	0.0213
57.29	0.013
57.295	0.0092
57.3	0.0165
57.305	0.0041
57.31	-0.0028
57.315	0.0037
57.32	-0.0061
57.325	-0.0047
57.33	-0.0045
57.335	-0.0058
57.34	-0.006
57.345	-0.0022
57.35	0.0002
57.355	-0.002
57.36	0.0004
57.365	-0.0124
57.37	-0.0132
57.375	-0.0144
57.38	-0.0262
57.385	-0.0224
57.39	-0.0169
57.395	-0.0268
57.4	-0.0285
57.405	-0.015
57.41	-0.0173
57.415	-0.0143
57.42	-0.0039
57.425	-0.002
57.43	0.0018
57.435	0.0069
57.44	0.0186
57.445	0.0197
57.45	0.018
57.455	0.0279
57.46	0.0303
57.465	0.0257
57.47	0.0275
57.475	0.0293
57.48	0.0306
57.485	0.0306
57.49	0.0294
57.495	0.027
57.5	0.0216
57.505	0.0261
57.51	0.0124
57.515	-0.0005
57.52	0.0048
57.525	0.0067
57.53	0.0164
57.535	0.0261
57.54	0.0237
57.545	0.0243
57.55	0.0303
57.555	0.0237
57.56	0.0267
57.565	0.0365
57.57	0.0332
57.575	0.04
57.58	0.0415
57.585	0.0367
57.59	0.0416
57.595	0.0408
57.6	0.0372
57.605	0.0578
57.61	0.0624
57.615	0.0406
57.62	0.0479
57.625	0.0528
57.63	0.0469
57.635	0.0495
57.64	0.0543
57.645	0.0452
57.65	0.0312
57.655	0.0337
57.66	0.0308
57.665	0.0193
57.67	0.0145
57.675	0.0197
57.68	0.0295
57.685	0.0323
57.69	0.0293
57.695	0.0234
57.7	0.0249
57.705	0.0318
57.71	0.0235
57.715	0.0257
57.72	0.0333
57.725	0.0228
57.73	0.0341
57.735	0.0317
57.74	0.0128
57.745	0.0117
57.75	0.0035
57.755	0.0057
57.76	0.0046
57.765	0.0006
57.77	0.0114
57.775	0.0062
57.78	0.005
57.785	0.008
57.79	0.0004
57.795	0.0157
57.8	0.0199
57.805	0.0039
57.81	0.0094
57.815	0.0074
57.82	0.0035
57.825	0.007
57.83	0.0117
57.835	-0.0011
57.84	-0.0178
57.845	0.0039
57.85	0.0098
57.855	0.0044
57.86	0.0043
57.865	-0.0028
57.87	-0.0069
57.875	-0.0086
57.88	-0.0012
57.885	0.0072
57.89	-0.0029
57.895	-0.0118
57.9	-0.0021
57.905	-0.0052
57.91	-0.0121
57.915	-0.0029
57.92	-0.0027
57.925	-0.0071
57.93	-0.0101
57.935	-0.0209
57.94	-0.0178
57.945	-0.0096
57.95	-0.0048
57.955	-0.0109
57.96	-0.0227
57.965	-0.0188
57.97	-0.007
57.975	-0.0082
57.98	-0.0212
57.985	-0.0157
57.99	-0.0064
57.995	-0.018
58	-0.0278
58.005	-0.0297
58.01	-0.0314
58.015	-0.0317
58.02	-0.0384
58.025	-0.0348
58.03	-0.0286
58.035	-0.0295
58.04	-0.0319
58.045	-0.0416
58.05	-0.0323
58.055	-0.0221
58.06	-0.0357
58.065	-0.0485
58.07	-0.0345
58.075	-0.0202
58.08	-0.0381
58.085	-0.0376
58.09	-0.0356
58.095	-0.0439
58.1	-0.0283
58.105	-0.0275
58.11	-0.0391
58.115	-0.0274
58.12	-0.0278
58.125	-0.0505
58.13	-0.036
58.135	-0.0259
58.14	-0.0503
58.145	-0.0658
58.15	-0.0798
58.155	-0.0767
58.16	0.0124
